attendance_rate,quiz_avg,assignment_avg,midterm_score,base_cgpa,passed
54.9575337489325,61.52478327266163,54.75226552052878,91.75962314915289,1.9462994731814969,1
64.62297538213778,25.409005087377192,77.87582542800008,87.68993684241852,2.732575312897006,1
85.33306831258292,84.02852062578893,20.72433292642968,34.625071083138074,1.7048460975953654,0
53.72788992949735,38.69696655283464,67.15631915877577,96.50335052106891,1.9899504617544048,1
44.61879458972758,63.20095316836085,69.06333479099033,50.134115234357,3.859415955530036,0
57.38508717482608,90.40632700491666,71.01505975167484,47.13925289390691,3.941224152869718,1
49.67327723524026,72.07018952377553,39.36176639847018,24.994506182222427,2.4406483233260547,0
95.78185914055439,62.636622924106824,77.12421787025013,58.89389232839064,3.8082150525348393,1
88.48722277386501,45.94670024923005,27.311318906542112,28.721089251274297,2.8620616891835793,0
78.00422539062541,46.64015304465583,35.94162691734407,39.88318567419408,2.1743561646844176,0
92.28763541126307,73.5589564158552,90.19760373235856,45.35540974138251,3.2559968027014965,1
88.22032461394687,99.5311488976934,79.09785205812531,84.70610587933473,3.147254516437143,1
51.19420353316215,72.9471351879503,21.099644320907622,90.03909203167171,3.9728132977718333,1
93.55353990939867,64.622673389602,39.87010082958402,44.19730539691757,2.162618218523208,1
72.36053451493905,78.45204081913968,37.15251863945316,88.69584969956591,3.1801487566543383,1
88.44640930984374,57.21644898269745,41.664506242957806,88.57847498958328,1.6300593875736173,1
93.7654779954096,24.811387408062817,39.80478162239091,81.17207603078988,1.7841150967417985,1
59.08020849831183,64.98374527023279,25.00210365942766,31.735609121214523,1.5097959373777332,1
46.60311547166061,96.61002276043041,56.71524132774563,75.22582775205832,3.998651702649183,0
53.6761097525165,34.02423538861277,78.61867798289322,95.6019251664455,3.5056842428686945,1
65.62646731757538,75.20039126565325,68.53853797739491,74.60323830137256,3.4668075368338522,1
89.08088595534959,36.07469509272452,73.82973348784638,46.52934792862672,2.7743151882204495,1
91.64383499538062,62.8662147578465,26.49193428289913,60.0463453944665,2.2501677072636,1
40.41712783187144,27.73411597173757,96.11925681414297,71.65800346808429,1.8781607111566898,0
70.64483815465394,56.02967490065481,87.07934670744199,60.84563269828028,2.2116868471161593,1
65.04466018892674,80.49306631161969,84.40722547965302,29.596235338477584,2.4399280548228477,0
53.326468628243816,47.80572193911857,85.8387044033414,44.96512357216165,3.390775242450735,1
47.19192204002097,73.19293795897744,94.6168406506209,84.1916824442906,2.849154472257881,0
60.25691028421768,83.63599686317833,63.54031728909582,88.91344368764139,1.6937090663887067,1
96.57458223475115,94.17422555835621,36.022561429410075,30.98400261724562,1.5450725223972805,1
59.39217592124531,38.77136654843628,69.34268862820329,96.19094019189797,1.755830448835158,1
71.12743730460197,51.94527326474465,79.43051949343513,46.30580942788875,2.5262467842434484,1
82.18113753371067,32.19328106643339,79.03339146832204,72.9850990984576,3.8329822926225456,1
61.81777614275764,99.39868017267001,61.71592193335041,80.1460116765345,3.093506203023054,1
98.30692496325764,94.16007743394363,25.476697546686246,84.95569877103067,3.5045647496887877,1
97.74683769652668,63.196570422444765,49.68903507441023,95.65997617807442,2.6659364862613715,1
55.10693774952185,87.3626635501137,93.66132867706858,45.03356384230581,2.404165207987607,1
69.83491035354312,61.67663818176337,66.75591278059409,88.68051636412436,1.7710009317915567,1
58.052698589006184,69.88685504022078,63.066555460457074,30.53495227489656,3.6898325554655123,1
57.090429662648056,27.12995456928133,41.508281150575485,76.40327250828742,3.457900072569757,1
42.213216841271965,80.42163363974464,49.47591359332631,79.35821836111887,1.9202952439943128,0
76.57386003879381,30.217078690818788,91.62768713225354,74.21785929610564,2.7806514096906514,1
70.16074139373168,86.08541042020227,73.31704380214686,40.18517889081224,2.7184370198031123,1
43.08872507499936,82.56224701363087,82.99096214018662,89.84345176121627,3.0627288817163216,1
56.71878785419669,76.69957581943811,56.34763384541241,33.5086770696316,3.865467234978153,1
94.49595315799922,22.89283044198097,70.41977755649263,24.290783321666467,2.949428604406199,0
54.37371344001835,44.250268475626285,39.8706886994566,77.39719924895297,2.8505431669465464,0
48.693692325473386,41.04900559286743,76.4368664226789,58.0380572186187,1.62580733233666,0
69.36716561665378,48.810912597721526,54.20810669626698,87.92784159669408,1.65726869004506,1
99.13902724663603,27.011419741107083,55.403641185179644,50.671771284660714,1.9683669783169722,1
54.523316290690026,94.95662584248502,71.94578596615054,33.462287080617024,1.5811769292293707,1
80.32813284435272,64.3041792569901,94.90244971751413,86.91537539758957,3.358382238925031,1
85.69717691972306,44.44194485264188,25.120507728689674,63.91277053120574,3.308325759984908,1
54.25825263954398,51.75852136594267,85.97945898776061,35.13566339122839,1.8401405860791074,0
83.69298091671158,55.77620324038685,43.39064883297545,77.63071988691566,3.590197251988202,1
62.06698796315519,68.04754666884938,55.51355636051022,60.88909107916004,1.8869650871152799,1
77.93834983561476,61.25435421571982,21.75306630200072,68.34503857922559,2.252938967493397,1
78.01178264565368,93.55135785715339,44.083686226745044,56.871867056526554,2.1224422479034124,1
72.14648104448551,59.75707863246642,60.210499410410435,86.29671870544051,2.430767746432619,1
45.4173862032645,99.372641185865,24.49408618779512,86.36501725464399,2.136659414724905,1
90.11814973535428,88.11399661960766,59.28765835065321,76.7511057459509,2.7223773160961304,1
59.24680389830415,36.680841148586865,94.16885030867418,28.43211019171698,2.5185197033867137,0
51.19111062399125,94.4476171715133,28.431457448624418,87.1083089523255,3.9664237269483165,1
42.44650849328583,29.309311830838087,81.15525824604035,73.68103844263278,1.639815875320564,0
75.4535765912945,85.39597667929533,52.773684270079414,75.76193328034395,1.855453440968379,1
80.65386171053694,50.4498634781264,72.41389716194703,49.03862723230973,1.6320647347715063,1
40.99526973567137,90.23794563560556,40.81892783881835,90.34236449256053,3.0646029874559395,0
70.72558349795686,89.44453520859602,32.75938100330866,78.0297280187886,1.636273193534299,1
53.58974651187628,84.4740320094097,32.83700914169812,29.007237322335556,3.5910993434403085,0
78.71036742456698,83.20243490456491,25.639355651451574,52.622242752493015,2.7798465767048195,1
50.46198574029948,44.37433112784326,34.85173639209944,90.91042895681133,2.8175190614538344,1
81.45626428614796,26.473542644100174,73.13755079911746,23.775736135790318,2.9039862692804856,0
63.20412077803225,52.23841430121291,90.53524894748064,96.91332957136396,1.9270342657655268,1
96.20379932420407,33.88196119892069,85.13005484729294,74.33300546556502,1.9942257577862188,1
48.25125664875959,75.59608711219694,74.81074478995873,70.51007821147013,2.297043307182512,0
60.46398106301551,47.687978123022845,28.834549072888215,41.64474051903931,2.9837410395546287,0
46.80841127443534,98.04881606879319,43.13499570367598,39.90334309913416,2.025294439850536,0
95.48161709671376,71.27776618762655,44.784550025797515,95.36465755908763,1.7908293178331531,1
92.64036120285886,85.79844509074887,39.9965557118097,43.86179633872982,3.9252922160460804,1
55.47649766290934,30.601973819347876,61.20045277677785,82.04042373751994,1.5549545370240572,0
79.59904276205074,88.9611585818098,62.8443051903738,51.44974385656633,3.506743513340054,1
89.03333201207295,93.82057524107155,48.550878013688816,31.14032566277632,3.470087873937555,1
73.31204869596775,58.96495350551487,48.30313269891488,20.857223815628714,2.24303528461274,0
71.77903470136039,68.5002350200782,86.2844478324865,63.540586961220065,1.8390665400182835,1
54.5111374540271,81.18478407223964,83.14342786557485,98.06230548391461,1.8640716167635585,1
45.586166068353954,33.98709018083301,44.62366653445965,49.53089550473636,3.243579043092981,0
93.83294547719962,60.205286117075396,93.10307550986074,48.575386719443586,3.107016477715434,1
94.02508342979982,51.89304222178505,96.22520136020049,47.527329427955365,3.4568641856284668,1
77.98608743639608,31.70991937297993,46.139403362403264,61.64350698438867,3.8437029309977615,1
60.34178746292204,49.40275378332252,48.353995903444385,55.253190673943486,3.22981840816648,1
60.95257447675965,25.453784750839485,60.45073227375671,90.39317013816115,1.8896288413786086,1
83.55734073221436,22.06495255595896,95.28966500269388,60.44166333787922,2.1086065419135265,1
93.82661559715463,30.81330313238582,90.10555465138492,60.62062705508551,3.6054843271827863,1
93.22518545590704,97.0492089271339,28.205437006687184,31.069727577644528,2.0232651895855214,1
86.79253275145743,63.96236287160136,51.4184594617133,98.61916327283087,1.6813057923862036,1
78.52189876925726,97.2657728922576,64.26969517998174,39.99783126950638,3.2582001351056262,1
45.048397899702934,54.59983026641056,60.2505978041232,25.86912539676821,2.5063158887253554,0
49.69772284567682,44.945290646820766,35.50904543495142,73.05169991801671,3.800100131364759,0
93.91325131162475,60.49134902721953,88.70534169345237,67.6293096125498,3.125637677734154,1
76.3857435795754,55.16093509063281,74.15526263974698,53.211652319419656,1.7260474444791518,1
40.55182309699778,28.453174740939513,87.03266998814429,53.77537871045425,3.869641418134152,0
46.08829257196193,71.2661051752165,88.70114234795777,82.8051136837145,2.1463931591006147,0
79.81010614648335,37.28305460076797,79.86846829325918,35.65701120797193,2.3430312260157145,1
40.30369503077312,69.56703639182636,55.136848099977385,85.62026551559117,2.505651034208855,0
49.64848308504992,72.01608739185227,68.84374040123396,71.89976911160144,1.628060741010783,0
72.92402736199517,32.16198825029185,32.829232489579454,53.517581902361954,2.741288555576512,1
81.5137118615616,24.907970168853453,73.89163339799262,56.64228932670949,1.8082962276882306,1
79.11767557015602,82.46092688547519,34.340260459142456,40.531776574887665,2.5024258167208795,1
53.45615856763359,56.78403390154561,75.51596724081254,80.16914661575798,2.3767744699802105,1
82.73075328085216,24.65310364043806,38.36785286031749,61.029979384421424,3.4321002085662586,1
54.23494524980801,99.58930537358137,29.404104012017598,45.668363419987486,3.5079262790818277,1
59.52398188955606,24.62244487970933,33.222759211436596,67.68400926087602,1.88353220597272,1
84.78948430708145,75.60281830868425,20.15937081752562,99.65875616410584,2.4163779684480655,1
78.97797394283288,98.69431402107308,77.49916942828241,54.820982372524306,2.433382902579579,1
90.95340462965068,39.13440833727405,78.59208392467033,93.65531206228957,1.8785261098402126,1
79.4567735380206,31.379949494975694,61.194667993060754,47.60134719396529,3.4961337626279763,1
74.0985162001283,29.71079515379431,32.9090240844307,24.37861655399887,3.2680708208385583,0
45.62048606968555,44.262011805407646,26.68434700085518,36.33936850947431,1.975954465742587,0
62.06294818356601,28.083664880851735,21.53031731498296,53.49561146621474,2.4168047714844976,0
55.91214206090353,75.37290733553056,33.25985415721766,37.57079428756552,1.7645125621412856,1
54.63937860274501,24.983343850405014,91.26844279865173,20.01816305746044,3.07051649273261,0
98.38063328514673,60.75377025198318,39.32294733613454,93.20012301980218,1.8034298113715492,1
63.58586348000563,99.73574830823814,48.341706177377255,87.51035289847432,3.9648354215622943,1
93.5227933106268,85.11762156048151,28.427638758506653,79.38337851895577,3.4517051867196558,1
77.86831755983577,69.21755505848087,37.78890437985362,33.42516765168229,2.4755963739599878,1
87.6886782124989,44.500289662928935,61.53796566241641,29.629086096798886,2.946409830698386,1
70.15822558631153,69.91166690333108,68.6202146476522,25.40837995779065,3.778354540541022,0
74.61423307758155,62.163317112932134,39.62818513329688,77.9223351018337,2.8852482009895652,1
69.55106162913184,54.086670711229715,24.618572738009377,94.30463685503082,1.9362462159948879,1
51.71457926788267,30.45683013921596,51.28262953019189,54.44286567304296,2.4467583889528983,1
83.34712691569032,90.92833721923733,38.73626967410673,29.531253759683853,3.6078621625743637,0
56.846341746451344,55.9827719057058,37.56431385838415,60.991425658568524,3.1105325399740447,1
41.45895798588723,35.56980094566121,96.78902421707642,47.90655259669041,3.1268109608345007,0
78.72833775443007,49.420748070183166,69.30403887405792,49.985993947999816,3.6670537142212227,1
50.62664076442294,53.130380202314164,64.55027545376767,69.70644993245658,3.7349326436562618,1
96.42751506117486,86.20303164534994,53.262008281865754,77.49744906097618,3.7994814294485906,1
97.23571462015525,78.68915044491217,54.31554667441154,28.848287909852868,1.7371229831328903,0
94.89186341322691,81.54439149130718,63.27240030704647,22.84721846451811,2.8603150049077524,0
62.20952201532666,20.882501154291777,75.71438456288858,99.54642421485718,3.3512738030457965,1
40.927396991732046,53.29231985438092,76.17168769454636,38.618267913244146,3.3923171128175342,0
95.69911375526353,58.50753213082589,33.73551261643597,24.306441992676724,3.0167905049250097,0
65.69104889903886,21.535382145844537,60.009020166130156,35.1900263276736,1.9169683379591853,1
97.99928914262017,40.785056699602734,52.956647602728154,23.116627707877136,3.493551384854161,0
97.81719862535516,80.8231858497708,89.64215730155074,51.34487156937374,3.3002783337873645,1
91.1805673280416,30.968776458319923,70.5135136974701,84.19214275610594,1.7153394288725907,1
57.66693352417514,62.824810516207336,62.600325313278546,47.29955598061765,2.6595245616859406,1
63.105863716115515,37.216149761379,29.23157137431339,55.53467255026932,1.9349434988045089,0
91.06820029101141,20.969661971511464,68.45103114587292,74.0469418853951,2.3436926142824297,1
59.01532030937666,39.29611660796332,29.376312454418674,60.71152560559042,1.5452027305142135,0
50.16956480116555,98.0699003928043,46.976526045260165,88.91565488170593,2.5008246710268955,1
73.40807574750102,84.12296895063916,31.427357185146548,89.28285400366052,2.874692302890526,1
96.16928644964686,96.76613154568267,75.36589176194951,20.79285563929229,3.048956482067717,0
81.76178780049838,59.028323514109,36.50016910689221,82.24370451865593,3.1587258628217754,1
74.2036702053619,28.778895894200282,51.34874985504208,56.85868801933391,3.59072828275615,1
45.83058962624611,63.83675911789544,91.65398220950229,99.10724330429305,2.038657268189325,0
76.90043360195018,56.350186764796874,36.34531067191762,58.65856607003481,1.8012045560961698,1
99.4032310062558,87.54856661916928,60.62440511670233,98.95167563106381,3.628842929744814,1
48.405040914191446,27.846606462739565,53.54173289328176,80.36554889645893,1.8915320372316247,0
71.0997791418242,59.059290961742256,21.44992328365838,39.88839076906451,3.936900203340488,1
92.64238431567733,32.00389317551874,83.42064908582502,63.07159834295661,3.6063455734965926,1
84.44611706525227,45.974074151204796,25.52367250516798,99.37085115828663,2.752191514723998,1
81.82094445971609,78.98856619102398,57.94040167815629,88.6024486201539,3.9535535623050633,1
82.14904503922656,58.081450349501324,64.854263595116,27.789351503297688,1.7434418227700106,0
61.56946907318531,50.07106281166155,70.27411652916697,76.50975974479968,2.2576644029377544,1
57.6155106558696,51.55810228560283,75.09053034463005,47.646366869665044,3.0955610376015286,1
88.56166932871082,56.75574147247893,40.2617906818172,20.55858095042785,2.3750171711829466,0
88.60680368075084,82.80132350696455,20.79830213267595,52.27847752215997,3.8209313799519795,1
92.02433911480622,91.36677511521876,77.87549298839295,38.7803537379977,1.6640652204445439,1
94.79443315338827,96.42677492031426,62.85252794780629,85.50954164163772,2.8735295801524114,1
70.68054393165627,82.9522709004236,86.8894162565799,46.98644870766124,2.9771656684877863,1
70.09097768123198,45.23255165984102,85.71106903205555,86.20189551630537,3.1318203094430603,1
87.89771073800651,75.05077648692337,87.46609342303066,20.047835106783623,2.139165558329536,0
78.99783584666591,55.008249924431354,58.80757279836321,44.62553200208953,2.411416068799661,1
82.11801263546221,40.37364976368409,46.69027166694925,39.293217144620954,3.609201324162444,1
87.74756016616607,87.26972635407381,83.3246562073096,38.68538888548888,1.9873569224253995,1
93.40032050905398,23.074107916986,56.1035290423404,25.454929581237018,3.567169617933405,0
60.27970941109215,92.14095937083388,34.67537571227476,34.96994163284014,2.906638557256856,1
62.53497715839664,56.91819716997873,88.39792156491795,64.44396559084959,3.405468777985205,1
45.63891639045214,70.97611814466244,90.60479014178779,43.30888582701956,3.2840184156586787,0
74.69680845977044,72.74831377646262,57.304780491213606,53.391582586331836,2.0187787384621974,1
42.156536427804525,91.60941925652291,26.055978184782997,50.14935042777508,2.9220318410846824,0
67.9358810879476,70.93357457337659,51.0260871933545,90.07239399999156,3.669307882012731,1
72.5586780824546,69.11468678080494,84.28301275700827,92.42391992084124,2.5802905920048236,1
57.192475127697065,25.332163244855195,92.14192228369829,59.436557732468806,3.9164769255582916,1
75.44999563414065,61.47264175561632,36.27781939980767,46.41247602524835,2.630537750254295,1
41.83001499634297,32.01352006536333,25.357888962021722,28.544056320189092,1.8569640916697117,0
42.24089132495286,78.99470149771885,90.18803625062709,96.2722303505676,2.473586700194183,0
89.3560336395795,60.97775366501396,51.152395118310025,24.818155592023796,3.8792560159763427,0
61.61143848467577,74.41822233666826,63.34087714140506,43.81202220546243,2.2993021233496354,1
47.623630759113084,23.333832048190743,97.44526496406071,43.84529609360033,3.670245399667657,0
71.33459560328826,26.783361283664256,25.325178233137827,45.632102891217194,3.7031267042047245,0
86.19961318591665,77.30587104501458,71.86544059616764,33.142947461792744,2.3754663108299026,1
52.949261649810595,25.76674687989387,25.928433805989364,82.65291447389578,1.7081441451265804,0
77.37342854914002,25.70053822122069,50.03751427732003,29.79982895727914,3.311394772897046,0
45.12084789962608,20.968678018790996,84.30516361547573,70.79253273225302,2.278780747534965,0
43.10090327011646,96.5201118639584,54.67777862045075,29.907682136465397,3.457309035643931,1
71.88127789408888,79.00066875672056,99.77458831223603,25.642851007436526,2.606637120651083,1
72.43810729660639,48.260112680165136,64.72474279572818,92.75436029487012,2.713166855856554,1
78.2457940898924,43.72284650301242,45.69297221087628,35.21030130549646,3.444773516871342,1
83.5654800233597,47.97625837966797,37.60890607238025,85.70001236477634,2.4559083276540696,1
98.55112476775207,81.97228249449455,48.04164274289295,63.57046968857087,2.6078183633072864,1
70.97802089807172,72.90964888563315,49.802661900764065,26.228521568701566,2.4404761719240553,0
59.377388376474755,34.815645429397435,25.497094217916878,96.4358553150454,2.4183512881932,1
87.71117168612221,33.92874682672675,49.56593595414185,39.7568933593514,2.8148664422536482,1
56.24993507572445,27.871651977071785,57.139081579137994,88.77162762820852,3.5219986112528767,1
66.33828524233817,72.82421757610706,77.81902017910437,33.50480046276513,2.4044207798064146,1
44.70738288053596,81.14981297773888,72.53835877772863,88.31543057134823,2.8106368013443417,0
41.521044604927454,41.20371426600032,76.70125241833233,21.05830503242352,3.176818313606502,0
97.7589048806755,21.675596882473023,20.669094550148568,60.942436525558456,2.1735986157591376,0
90.15880723073235,26.573733398114186,37.41339196644289,81.55540635372455,2.1938070122559816,1
81.75845236562188,97.42880278760244,72.93474307198852,94.78364139942266,3.833532817558637,1
64.53717666485619,43.63558219819362,58.719149454379775,92.73617089651896,3.3088364333277216,1
50.39765920425074,81.53785182705069,20.425078053467676,85.56998956381159,2.942966690558272,1
49.38622256026516,69.9730855083411,84.35957139454578,91.05530797290433,3.11930013605153,0
55.01457388987572,50.555171172231674,81.82476586322699,35.937574866966116,1.573248607758546,1
72.95359988236723,36.45498097564441,63.87353303948501,42.7347436569383,3.045257413904242,1
82.87575536200373,29.710913452752514,25.31706606210177,43.11748199368468,2.7737721830605047,0
79.61184260306388,69.20103744310933,81.32120396260677,50.16431448013591,2.864374199448589,1
56.79603381675657,81.97070245102304,66.69708701850911,51.4656536308151,2.3985595670770428,1
97.29191683979164,71.51234028329046,82.55679817263673,63.56442597237404,1.7036847442823548,1
84.2738150017461,62.42417065993266,80.13975939166724,32.79038106931531,1.9833480840301305,1
